File,Bearing_1_RMS,Bearing_1_Peak,Bearing_1_STD,Bearing_1_Kurtosis,Bearing_1_Crest,Bearing_2_RMS,Bearing_2_Peak,Bearing_2_STD,Bearing_2_Kurtosis,Bearing_2_Crest,Bearing_3_RMS,Bearing_3_Peak,Bearing_3_STD,Bearing_3_Kurtosis,Bearing_3_Crest,Bearing_4_RMS,Bearing_4_Peak,Bearing_4_STD,Bearing_4_Kurtosis,Bearing_4_Crest
2004.02.18.01.02.39,0.1102030913263808,0.591,0.11017866270010619,1.030564302451337,5.362825968735092,0.09791961761399946,0.444,0.09790451241068862,0.11300079785880968,4.534331432443439,0.10299267955061478,0.708,0.10298769922912927,1.1882472100012365,6.874274978466407,0.060400201779464285,0.269,0.060324467913546266,0.0745208732678666,4.453627505785228
2004.02.18.01.12.39,0.10984870721388805,0.63,0.1098180603425569,0.9164351948112492,5.735160804153276,0.0982895351237544,0.464,0.0982859194080139,0.17476965145778411,4.720746714447136,0.10292426225028589,0.833,0.10291610557459889,1.2593299420135011,8.093329811530285,0.06191003151310073,0.349,0.0618218179396593,0.13740066312768828,5.6372124431264155
2004.02.18.01.22.39,0.10855998823195347,0.508,0.10853664988959427,0.8935671532086928,4.6794404483039145,0.09687040210862914,0.439,0.0968597240948633,0.11579881248715518,4.531827993319481,0.1018289950764577,0.857,0.1018251994695547,1.7992887763221015,8.416070485194581,0.05937456866619643,0.242,0.059300246697482545,0.09146745408746648,4.075819082754486
2004.02.18.01.32.39,0.10971438572742807,0.5,0.10969872878196843,0.8486574602590657,4.557287512343081,0.09718611383657776,0.457,0.09718046791227597,0.14612062343408638,4.702317871959191,0.10101354478716579,0.911,0.10101265441402106,1.676000732176803,9.018592525581248,0.05924896491711902,0.278,0.05916382846489473,-0.0060579481528417745,4.692065091582325
2004.02.18.01.42.39,0.11021514449553597,0.508,0.11020168498121036,0.906351215034003,4.609166937313007,0.09628764660470146,0.51,0.0962689691483645,0.07439128953536711,5.296629609130961,0.10132842256124389,0.771,0.10130844305690273,1.2280292793116114,7.608921371829312,0.058725126882312906,0.256,0.05865205666975852,0.18809169372591494,4.359292411798998
2004.02.18.01.52.39,0.10842924185053242,0.635,0.10840942846231186,1.0126761241968207,5.85635377655167,0.09828338357183337,0.41,0.09827301642851356,0.04161033709747253,4.1716105520557205,0.10334510955977488,0.774,0.10334144115967178,1.6105727772979286,7.489469054675663,0.06042820548037253,0.303,0.06033825278544624,0.18595481553422255,5.014214762647822
2004.02.18.02.02.39,0.10878737571627682,0.542,0.1087509769698263,0.832382817194703,4.982195741292303,0.09697353985309924,0.41,0.09695865399786059,0.07331856558195904,4.227957447166414,0.10168625681093169,1.001,0.10167457643415359,1.76232141845514,9.844004798614913,0.05918968861449813,0.303,0.05911244883028075,0.0863550586368742,5.11913488806194
2004.02.18.02.12.39,0.10945516459555768,0.505,0.10944368214859311,0.8226663722894187,4.613761277195099,0.09760834975249941,0.522,0.09758336835939461,0.09307850973806131,5.347903138651654,0.10377837643755863,0.859,0.10376529363021403,1.237084978530329,8.277254178444803,0.059722285347996354,0.256,0.05964591333598772,0.10217938621775913,4.286507097113099
2004.02.18.02.22.39,0.11022510370295927,0.535,0.11020072722462054,0.8273301046767609,4.853703757374071,0.09704573588528054,0.439,0.09702875291002612,0.07439585113901437,4.523640281515816,0.10253507950597628,0.664,0.10251630340820071,0.9811456835647618,6.475832497514167,0.05948587058140887,0.247,0.05942064967071436,0.04509361742791951,4.152246534947661
2004.02.18.02.32.39,0.11007236278388924,0.61,0.110058975827803,0.9088525634526534,5.541808902545724,0.09963554533664805,0.457,0.0996241045500681,0.13757695790427826,4.586716502186954,0.1028840527988303,0.762,0.10286176093699621,1.2774813377562815,7.406395639273099,0.05946809067553582,0.237,0.0594012310876648,0.04871523083825702,3.9853305748976706
2004.02.18.02.42.39,0.11049097592889091,0.581,0.11047037780701771,0.8800067254017039,5.258347979240551,0.09889520623572333,0.469,0.09889109043990194,0.11497270389196945,4.7423936695385125,0.10216876261699316,0.837,0.10215691089970702,1.2439041242492648,8.192327855997606,0.06094484771406542,0.256,0.06086820413993162,0.0823004150848492,4.200519151365734
2004.02.18.02.52.39,0.11108235613161074,0.564,0.11106613412551734,0.9103188476473094,5.077313982535362,0.09789070356142099,0.466,0.09787101198526928,0.20242334376545612,4.7604111835564735,0.10067023706567585,0.681,0.10064125209185974,1.1381168946637112,6.764660736377577,0.059036936432044385,0.288,0.058947002180004836,0.1498474489157684,4.878301914116224
2004.02.18.03.02.39,0.11181097024177122,0.527,0.11179252158915962,0.7821177360607572,4.713312109361512,0.0988825502312434,0.425,0.09887126927865553,0.07330682386825416,4.298028307381933,0.10296686526158244,0.908,0.10295216586078369,1.470107425020358,8.818370819518192,0.06025036063818415,0.273,0.06017981565475441,0.06383267543223337,4.531093210203693
2004.02.18.03.12.39,0.11377855346468255,0.657,0.11376583439959059,1.0525077600426584,5.7743746953500885,0.09871752630612256,0.537,0.0987170907065464,0.0987673656982726,5.439763536362993,0.10118054354755229,0.847,0.10116712320156421,1.1407194033479158,8.371174637957262,0.060396708538990346,0.31,0.0603342026303657,0.14685954297062542,5.132730036105744
2004.02.18.03.22.39,0.11121312854576793,0.62,0.11120202791145019,1.0037087771263522,5.5748813841240805,0.09814450318718504,0.479,0.0981231165895784,0.211735851877763,4.880558609445833,0.10074085600370575,0.642,0.1007230208710083,0.9153770750013566,6.372786826194767,0.06018157827177059,0.269,0.06011807433396233,0.07619651698259222,4.4698063381661095
2004.02.18.03.32.39,0.11279849657720675,0.576,0.1127786281500908,0.9866371510161294,5.106451038607128,0.0993014549494524,0.444,0.09928966094181783,0.03472672084706385,4.471233580877643,0.10399140401675035,0.562,0.1039691317963082,0.7272486612490772,5.404292838564582,0.060034309851742275,0.244,0.05994195561432443,0.11634236406582366,4.064342550161236
2004.02.18.03.42.39,0.13760685088379956,0.657,0.1375897241298111,1.4340807064842034,4.774471589025722,0.09896345773464504,0.464,0.09895363938295973,0.13176087266866698,4.6885993135379636,0.10358456548652048,0.959,0.10358266872045933,1.2361065543629408,9.25813605044079,0.060879668872549315,0.256,0.06081083346577843,0.14081207747676627,4.205016300859524
2004.02.18.03.52.39,0.137160508627495,0.693,0.13714496765158737,1.4277365827989579,5.052474702336313,0.09959450869455291,0.442,0.0995902911593025,0.038656059804481835,4.437995686645464,0.10367453486602918,0.693,0.10366991698105664,1.0778583001277786,6.684380121844885,0.06169674528616765,0.269,0.06162661725906966,0.09989234748068876,4.360035505151834
2004.02.18.04.02.39,0.13582555879463556,0.737,0.13581586698719866,1.5253678310169114,5.426077437416056,0.10013948645787472,0.432,0.10013581857550527,0.07672876714476295,4.313982578507907,0.10435238480669116,0.754,0.10434557778013487,1.0518326296549354,7.225517666862682,0.06254289855895911,0.283,0.062470685925697045,0.15393751248994292,4.5248942169384145
2004.02.18.04.12.39,0.14128292273948928,0.713,0.14127178451005767,1.3180243004515324,5.046611339678302,0.10231102434794112,0.53,0.10229732496356754,0.24930251378887558,5.180282412162806,0.10414035516656717,0.61,0.10412984250022397,0.8957164410947862,5.85747954310638,0.06158937468605076,0.288,0.06151759414214844,0.1497438247599292,4.6761312558873644
2004.02.18.04.22.39,0.1392439846307889,0.774,0.13923005978867453,1.6541833883366017,5.558588416241409,0.09884179648520092,0.459,0.09883217838655517,0.10439633326311704,4.643784475009252,0.10292534342113888,0.591,0.10291305255311506,0.7743705611191114,5.742026019595675,0.06107204697629678,0.293,0.06099672066355269,0.18154732117365313,4.797612238438951
2004.02.18.04.32.39,0.14149214397499468,0.652,0.14147604847505402,1.3526310858658794,4.608029687607428,0.10148051426451596,0.479,0.10146853943637486,0.12629126005270175,4.720117980004058,0.10497202380277328,0.742,0.10497184911920077,1.2412819488795899,7.068550010944887,0.06234967586185292,0.298,0.06228259895297442,0.15060433714720745,4.779495576853893
2004.02.18.04.42.39,0.1454615141527455,0.789,0.14544415613965583,1.4379920350952462,5.424115131728183,0.09948547981167591,0.547,0.09947383946777995,0.14375627007052794,5.498289811090628,0.1048675541158942,0.798,0.10485733232009298,1.136607179992562,7.609598666886916,0.06316765614777174,0.303,0.06310277106082236,0.22223282813581902,4.796758633740891
2004.02.18.04.52.39,0.14226609709559232,0.669,0.1422563005571879,1.4857916003122567,4.70245556501407,0.10112933589283082,0.491,0.10112360135048558,0.057447217737100154,4.855168835681116,0.10528017632652288,0.71,0.10527193861101646,0.8441526240555257,6.743909677715196,0.06178534974700212,0.337,0.0617331062284031,0.19182145272059214,5.454367441148159
2004.02.18.05.02.39,0.14848516833288014,0.693,0.14847332092298585,1.6212744292805032,4.667132803772052,0.10026334197572224,0.425,0.10025747631618673,0.11691259527718678,4.238837361943405,0.10264506788412925,0.781,0.10263032984206238,0.9687330804249585,7.608743567510042,0.06270027092931398,0.344,0.06261432110144273,0.14157113043449554,5.486419674132081
2004.02.18.05.12.39,0.14734120640036724,0.72,0.14732893084374446,1.7901524761320955,4.886616701396884,0.10118376064353782,0.698,0.1011761690019918,0.2823647850121591,6.898340164080255,0.10397754415016734,0.771,0.10396641604001618,1.2164934405989527,7.415062610889326,0.06268633473493246,0.349,0.06264455548107144,0.16543475348074876,5.567401595191957
2004.02.18.05.22.39,0.1502073183189238,0.698,0.15019298536071196,1.604501405928647,4.646910735187945,0.10007888538938296,0.457,0.100073829502186,0.11767057915491641,4.566397779331,0.10309434274420384,1.008,0.10308388469207166,1.6471158794685792,9.777452119764076,0.06285914856720341,0.276,0.06279084377471873,0.13781328261809245,4.3907689857575045
2004.02.18.05.32.39,0.15236047087725052,0.73,0.15234833064324121,1.8112709395100897,4.791268993833222,0.09972861294650787,0.391,0.09971667229811128,0.105078124470948,3.9206401096716688,0.1058566263480793,1.016,0.1058434514434959,1.2871014805929448,9.597887586736176,0.06130706684642889,0.293,0.061239810478756505,0.11727074864176457,4.7792206522284
2004.02.18.05.42.39,0.15797473112440522,0.884,0.15796136149588516,1.7398433612694593,5.595831647935197,0.09972532858862575,0.488,0.0997171608779299,0.21412075709523926,4.8934408831384815,0.10557545574359957,0.85,0.10557040855361088,1.082067373264672,8.051113717797335,0.06286421689343628,0.261,0.06280599791895276,0.1475516652706137,4.151805476912753
2004.02.18.05.52.39,0.15642608499978314,0.818,0.15641771767765097,2.043003855422814,5.2293068640127,0.10072575216119015,0.464,0.10070945395476943,0.06757974741514561,4.606567735105782,0.10442341925201094,0.818,0.1044126774942472,1.2014706697801403,7.833491814952681,0.06299819565868534,0.251,0.0629275508101419,0.1843564579445074,3.9842410941399007
2004.02.18.06.02.39,0.15855086181175426,0.769,0.15854567219997018,1.7222144144207405,4.850178619104735,0.1023182506401595,0.481,0.10230686932724457,0.18526854691342232,4.701018606070748,0.10426918335566002,0.857,0.1042647732775763,1.0082341093411191,8.21911107787994,0.06360781747049159,0.354,0.06354714778302312,0.19453624386165114,5.5653536637100425
2004.02.18.06.12.39,0.16185369038067607,0.752,0.16184255628512212,1.6780698803653467,4.646171478891298,0.1010044903956162,0.459,0.10098924346193992,0.12088888231862294,4.544352416433968,0.10456727845103482,0.828,0.10455096218185225,1.006975935544368,7.918347041878146,0.06355827788337251,0.271,0.06348255186880152,0.15064382247287122,4.263803378959963
2004.02.18.06.22.39,0.16324842971583986,0.803,0.16323885277464353,2.0147890195042253,4.918883455098164,0.10213356231318503,0.579,0.10211063720091174,0.2116384010842629,5.6690473423862295,0.10459622420139028,0.859,0.10458402028819931,1.2565714201477096,8.212533545628526,0.06308433947279428,0.276,0.06302377761017068,0.1289239651508698,4.375095345478376
2004.02.18.06.32.39,0.16117788570347902,0.95,0.16116493638351903,1.797566551405458,5.8941088341841565,0.10116742726709892,0.474,0.10115677779711894,0.07677129367354318,4.685302501056597,0.10767863383045752,0.701,0.10766787030627013,1.0516839853048818,6.510112313495179,0.06486823972785623,0.378,0.06480599843417133,0.1965242625093797,5.82719681597397
2004.02.18.06.42.39,0.16386026151185765,0.791,0.16384683626947838,1.9389616056842733,4.827283886293321,0.10219494430070893,0.459,0.10218517286160253,0.16181849221969324,4.491415922194656,0.10488197375130175,0.769,0.1048555862981481,1.3768690472345808,7.33205118568295,0.06330607152087586,0.281,0.06324870527540565,0.1604220950393338,4.438752764927725
2004.02.18.06.52.39,0.16414073566155243,0.75,0.16412653043382847,1.7150538029522142,4.569249656261145,0.10162436313030761,0.491,0.10160929006290946,0.24776684544337169,4.831518593335895,0.10564900892075373,0.786,0.10562929772074355,1.3003553832930868,7.43972904269808,0.0639016230751663,0.259,0.06384843460677507,0.08017739347883346,4.053105187881427
2004.02.18.07.02.39,0.16522868178726188,0.771,0.16521983229855422,1.9828216546950328,4.666260068531512,0.10338824969879919,0.454,0.10338247650749262,0.11146958323756895,4.39121468177126,0.10429441991492462,0.786,0.10429147655847075,1.0029180679351306,7.5363571765503705,0.06424628249520065,0.354,0.0641610999277871,0.28187423845352066,5.510046437728823
2004.02.18.07.12.39,0.16665703036921176,0.879,0.16664426319320425,2.070871004476122,5.274304948628117,0.10208670894185064,0.549,0.10207579209922969,0.20630163360980358,5.377781355579938,0.10538059440776738,0.642,0.10535697965506857,0.7295235007311707,6.092203252486869,0.0637676285368897,0.283,0.0637091060147569,0.22842265377403637,4.437988466770156
2004.02.18.07.22.39,0.1676587770662298,0.811,0.16765329059812456,2.181972050930778,4.83720574724002,0.10279294124370239,0.491,0.10278136465802082,0.17076503333012516,4.776592575903952,0.10575382630119702,0.657,0.10575226257640741,0.7785644058257715,6.2125411720688115,0.06528250432614967,0.298,0.06521476659998111,0.1931899643253585,4.564775862629286
2004.02.18.07.32.39,0.16649171030297388,0.901,0.1664857246490358,2.246652075464767,5.411680848015808,0.10103410745456519,0.432,0.10102588063227728,0.11180904820970117,4.275783800973047,0.10489182136588689,0.667,0.10488065173090713,1.0139793745467953,6.358932386857409,0.06481384626735825,0.286,0.06475146053471423,0.22877989582056113,4.412637367951363
2004.02.18.07.42.39,0.16421813585161088,0.859,0.16421196785028355,2.048758309317642,5.230847345485646,0.10003457629778878,0.493,0.10001959168728905,0.12726742048470374,4.928295977706836,0.10635595727761328,0.796,0.10635184248748179,1.0664377084268866,7.484301024363484,0.06312559753739465,0.31,0.06305802300444836,0.14703945495783977,4.910844603353825
2004.02.18.07.52.39,0.1702835500051128,0.818,0.17027286016429963,1.7639682780390604,4.803752329426062,0.10184506342164737,0.481,0.10183981302381037,0.07252662048020797,4.722860233378405,0.10627243237459327,0.72,0.10627122003441658,0.8917701305836467,6.775040185982715,0.06451824778211974,0.288,0.06443922417562192,0.20008477150746007,4.463853404273865
2004.02.18.08.02.39,0.1736250683382695,0.857,0.1736201824312464,1.9486580019141284,4.935923183225637,0.10353858566111054,0.452,0.10352372022489635,0.17491026844173385,4.365522255436534,0.104766751019303,0.659,0.10476156380947073,0.8534951073726247,6.290163564188232,0.06513841445037924,0.273,0.06508055553747052,0.16942936676582843,4.191075301778559
2004.02.18.08.12.39,0.17298654888097514,0.762,0.17297847521185836,1.8538147939928216,4.4049667730194475,0.1016475355548525,0.557,0.10162764584614949,0.17609337163877026,5.4797196701283895,0.1058536848101691,0.801,0.10581929345571917,1.5275760380383439,7.567048813052278,0.06488703073660021,0.305,0.06481571264620113,0.23850227542978297,4.70047706818493
2004.02.18.08.22.39,0.173294136130417,0.869,0.1732831403618532,1.9501769099867907,5.014595527606378,0.10286692684566734,0.474,0.10285654581052442,0.05790787268751885,4.607895020633295,0.10626656212827486,0.732,0.1062464804734684,0.8578493805596445,6.888338018467177,0.06573763288218648,0.305,0.0656674984285427,0.18521530909576578,4.639655956986072
2004.02.18.08.32.39,0.1684884876155768,0.82,0.16847142904928444,1.923412204252612,4.866801356012592,0.10208412752135797,0.457,0.10207261693788777,0.12540972089480062,4.476699866043199,0.10812337449103282,0.684,0.108117269520995,0.8404071126795825,6.326106664907387,0.06469622752115266,0.305,0.0646403633534698,0.20938536742395586,4.7143397951647055
2004.02.18.08.42.39,0.16292540036465883,0.745,0.1629063913824306,1.854188484898926,4.57264489350675,0.10207626471594353,0.464,0.1020695964396572,0.0822866542279157,4.545620877597873,0.10458972673020998,0.688,0.10458095946191953,0.8194387599930493,6.578083923813104,0.06374877641288988,0.278,0.06366726526339841,0.15859680458445835,4.360868014147311
2004.02.18.08.52.39,0.16105745377960237,0.752,0.1610527637990692,1.866960290933977,4.669141243404156,0.10135457610614457,0.471,0.1013534488190452,0.2453243100642304,4.647052142043795,0.1056107305912407,0.881,0.10560370660727149,1.4801369563831184,8.341955358777431,0.06451326890829805,0.315,0.06445567761900052,0.1796474413181639,4.882716460202236
2004.02.18.09.02.39,0.16325168287919922,0.779,0.163241484399473,1.88557456362995,4.771773168037931,0.10210787082863029,0.481,0.1020996036330852,0.1488915186527997,4.7107044353835565,0.10521112795380773,0.691,0.10519741012259799,0.7920976033574729,6.567746334811457,0.06473797245917576,0.291,0.0646795956680856,0.13020820459561921,4.495043464382619
2004.02.18.09.12.39,0.16558045303048682,0.791,0.16555587003642022,2.042238958693524,4.777133928087275,0.10367823878358286,0.483,0.10367215563162169,0.1765053750042238,4.658643951390903,0.10678196585763851,0.671,0.10675878539612475,0.8530515780025816,6.283832617340796,0.06595632432716365,0.298,0.06588735321432383,0.14541684873021632,4.51814140705944
2004.02.18.09.22.39,0.17137651092286174,0.811,0.1713690445602952,1.9705789740506274,4.732270458960617,0.10304889639791454,0.481,0.10303666695670313,0.17675836892421826,4.667687057439795,0.10662278880144185,0.718,0.10661678796374398,1.062661326043119,6.734020072735993,0.06487256626275567,0.305,0.06479836918534114,0.2237748629619043,4.701525121800294
2004.02.18.09.32.39,0.1615881583228061,0.82,0.1615832749578189,1.6569415578388549,5.074629282932222,0.10167463905302296,0.459,0.10166398058326369,0.1284673136296437,4.514400093032375,0.10507862685753762,0.967,0.1050781967917383,1.3468491162257852,9.202632627765768,0.06527714092201899,0.349,0.06519196733652735,0.24232422720954094,5.346435139016282
2004.02.18.09.42.39,0.1604859989512325,0.781,0.1604750352475576,1.9853903021851318,4.866468134938834,0.10085834405940963,0.459,0.10085299763931188,0.07617420527387964,4.55093730003767,0.10605886047269047,0.745,0.10604988421936631,0.8485290311045603,7.024401324694914,0.06470046858227245,0.278,0.06463166412714849,0.25484866019608887,4.296723131865701
2004.02.18.09.52.39,0.16264127827950267,0.786,0.16263240416862376,1.7371857208364903,4.832721485681153,0.10152703347084768,0.491,0.10152229198383417,0.1798268330830921,4.8361503652225295,0.10557206837555921,0.83,0.10556607719901348,1.1304928364067202,7.861927996403182,0.06483377897735389,0.254,0.06476422717586122,0.07809327496193408,3.9177108600860815
2004.02.18.10.02.39,0.159670972878849,0.82,0.15965523251698158,1.9300105775150938,5.135560867548407,0.10162282727535925,0.547,0.10161979410085491,0.047824557292662995,5.382648905425922,0.10633870768423474,0.679,0.10633199109462861,0.7517987883231596,6.385257210537507,0.06479778604375211,0.291,0.06473638226679831,0.1593173723564698,4.4908941765929145
2004.02.18.10.12.39,0.16523961989311728,0.754,0.16522781011546164,1.6979109469031748,4.563070288395201,0.10420530202779092,0.476,0.10419068097827809,0.1316747113470873,4.567905766186961,0.1081128176843812,0.771,0.1080764291040509,0.9319503219717209,7.131439328968526,0.06531158903371878,0.315,0.06525980297739913,0.13257649129065774,4.823033777931405
2004.02.18.10.22.39,0.16352310019344363,0.75,0.16351984655074261,1.797294405900856,4.586507955834798,0.10167927661509375,0.518,0.1016712983278052,0.10157564097321847,5.094450090954971,0.10451414681642685,0.708,0.10451414630861729,0.6982863942568316,6.774202551196841,0.06421928337673877,0.3,0.06414362535623344,0.215869965551311,4.671494047046073
2004.02.18.10.32.39,0.16181308058026397,0.732,0.16179882762093015,1.8622805302434573,4.523738114218194,0.10227194355957613,0.437,0.10226159402910749,0.16745948957403511,4.27292163217213,0.10593491815622282,0.864,0.10593414610188116,0.8091813822466372,8.155950984224619,0.0648616357110224,0.305,0.06478556306618267,0.19344515868647072,4.702317427806854
2004.02.18.10.42.39,0.16014388473606908,0.801,0.1601317412771587,1.8024402637382266,5.001752026436208,0.10125439202472589,0.483,0.1012459160798101,0.11968426816969657,4.770163450115364,0.10437983404786279,0.652,0.1043789235036485,1.0555588663981093,6.246417288812982,0.06362880636944244,0.4,0.06353950963561736,0.25069839162883634,6.286460847269624
2004.02.18.10.52.39,0.15362154742738524,0.789,0.15361504681542942,1.9897856647817393,5.135998258141159,0.10282437288968141,0.483,0.10281609033241733,0.12604943069520713,4.6973298881015575,0.10591788811828483,0.669,0.10591499384979888,0.7416997051893457,6.316213548866154,0.06507993469872742,0.298,0.06500109196536105,0.07594502492235167,4.578984311823951
2004.02.18.11.02.39,0.1511838291462169,0.771,0.15116738632709412,1.9097440860459338,5.099751768122834,0.10032553458928091,0.427,0.1003079553371581,0.05196669874907611,4.256144776582351,0.10775322623324034,0.745,0.10773759523743434,0.8364502515346244,6.913946115983468,0.0636869817201679,0.3,0.0636323806707952,0.15271474944318042,4.710538824373244
2004.02.18.11.12.39,0.14981626670535897,0.815,0.1498079536699517,2.010027807180683,5.439996723472266,0.10109741903117817,0.493,0.10109416147940001,0.0563995269679225,4.876484530707556,0.10579487403033169,0.754,0.10577562469243064,0.8817826624923075,7.126999364674568,0.06368231777861301,0.298,0.06360210354763159,0.19412273314788653,4.679477920950923
2004.02.18.11.22.39,0.14933519507564602,0.828,0.1493264383586206,1.8515875312725703,5.544573732806757,0.10156423796589896,0.498,0.10155859200545292,0.08428446622487984,4.903300708731824,0.10556164196291308,0.688,0.10553952352117085,0.9684537535209836,6.51751893212986,0.06542790865119218,0.281,0.06536645255409694,0.10033397709653169,4.294803330763039
2004.02.18.11.32.39,0.14981858169758183,0.825,0.1498007290054297,1.824710659518746,5.506660059466549,0.10211447959696693,0.498,0.10210363984769036,0.07925720840091266,4.8768793805300055,0.10704538729625976,0.764,0.1070370457764434,0.8805006103881934,7.13715947316391,0.06412816527884803,0.286,0.06405219756591769,0.11284052235979392,4.459818844908291
2004.02.18.11.42.39,0.149862981364958,0.798,0.1498458397852614,2.1437787973431313,5.324864037347878,0.10122671245502901,0.425,0.10121441250265321,0.06676376745515977,4.198496520261987,0.10635503057823299,0.811,0.10634522749150059,0.8635927922953694,7.625403289254305,0.06471583052625629,0.298,0.06465111684784015,0.15281234652720377,4.604746591007534
2004.02.18.11.52.39,0.16718367533592543,0.881,0.1671725164372372,2.348869356891683,5.269653261478966,0.10372376786219854,0.474,0.10370845691693989,0.0988510513356049,4.569830134108985,0.10760341909428923,0.703,0.10759607077124057,0.7630665091769964,6.533249648730816,0.06747466755545187,0.322,0.06741768077116707,0.132455751825018,4.772161340926575
2004.02.18.12.02.39,0.16999917035068693,0.891,0.1699867523618944,2.207939092072202,5.2412020491745865,0.10334955263230158,0.566,0.10334110929156691,0.2046518141122564,5.476559748775326,0.10739963701637915,0.671,0.10739371399607035,0.6967065825452257,6.247693368811555,0.06627456281094013,0.259,0.06620323750446626,0.12437081003696848,3.9079850400347893
2004.02.18.12.12.39,0.16036722810961876,0.991,0.16034146911557243,2.159949000136546,6.179566808516535,0.10487106271475405,0.415,0.10485603608359179,0.022319212971209534,3.957240341206294,0.10904663141182136,0.85,0.10901911079482995,0.921219693270702,7.794830422499915,0.06704971518687178,0.31,0.06700881611723161,0.13121528469819665,4.623435000969214
2004.02.18.12.22.39,0.1594284300757122,0.84,0.15941694796215364,2.3122078844081697,5.268821875753815,0.10464218515523507,0.459,0.10463954408207729,0.09084799837738178,4.386376290967936,0.1078707220508941,0.71,0.10786719769915554,0.644235818733037,6.581952790350448,0.06839067961786716,0.288,0.06833769724915086,0.15130306694156292,4.211100132491732
2004.02.18.12.32.39,0.15939881317194618,0.84,0.1593916250699263,1.9357105328770956,5.26980084283236,0.1039525538275305,0.476,0.10395194488858987,0.10526756258892123,4.579012082663596,0.10823523214977472,0.652,0.10823309585644982,0.681497691413179,6.023916492346684,0.06743122509036523,0.291,0.06737045263390996,0.09891840472972158,4.315508128615906
2004.02.18.12.42.39,0.15437217640383338,0.828,0.15435227513627722,2.0163595484224395,5.363660857083304,0.10496034430656716,0.593,0.10495165518689596,0.17447546825577698,5.649752808241285,0.11001673501073314,0.75,0.10999405614389636,0.845896754520095,6.817144681914352,0.06729447733423227,0.327,0.06721631498451353,0.20983146117028717,4.859239761620931
2004.02.18.12.52.39,0.150218535631478,0.784,0.15020805134514276,1.9590216132875486,5.219062991822391,0.10534650137314717,0.417,0.10531615945220772,0.01193135778380583,3.9583659121525727,0.10835955884988009,0.818,0.10832068444358608,1.0133575991621155,7.548941770178729,0.06703389964168782,0.3,0.06698237805452079,0.11368936406824615,4.475347571953467
2004.02.18.13.02.39,0.15378793961521742,0.92,0.1537774429566044,2.3246693265761538,5.982263643702301,0.10551740775741104,0.461,0.1055027552947248,0.06276329794214375,4.368947359471324,0.1095294258050662,0.828,0.10951118930989807,0.9482614002738274,7.559612349959946,0.0670020208708756,0.3,0.06693052126738447,0.15632811034375838,4.477476889512803
2004.02.18.13.12.39,0.15559491551581947,0.859,0.15557643493010112,2.1431939239028566,5.520745952091633,0.10551403958160319,0.503,0.10550677843870367,0.06711661916563694,4.7671381173022604,0.11024427998554506,0.715,0.11022681447744438,0.785560587515338,6.485597258141183,0.06827930238927185,0.31,0.06821879070102553,0.2387480406573137,4.5401752676475455
2004.02.18.13.22.39,0.15190021604581616,0.862,0.1518824657340735,2.4133470314032266,5.674777972270977,0.10556999191701862,0.476,0.1055630326669823,0.0696058184570485,4.5088570279909765,0.10917646691359074,0.667,0.10916892502978687,0.7262371229562823,6.109375205628394,0.0677733588796374,0.305,0.06771167587233362,0.1111540380046856,4.500293404989224
2004.02.18.13.32.39,0.1502383227185436,0.823,0.15022863350313195,2.7027362077148753,5.4779631794865535,0.10690322658140691,0.479,0.10690030906174686,0.014473339997624457,4.480687957862909,0.10902874320885811,0.762,0.10902775123314484,0.8678310940174057,6.988982699179558,0.06812220751157438,0.315,0.06803438349995224,0.16928234034771927,4.624042753554038
2004.02.18.13.42.39,0.1519778949926806,0.796,0.15196610554895956,2.34280981199709,5.237603797830837,0.10715204861988174,0.413,0.10713845824228245,0.10758933587919417,3.8543360142847427,0.10844385675712283,0.588,0.10842432415860297,0.5202986149089726,5.4221605315727475,0.06838898680069036,0.325,0.06833795411583785,0.1925568212669022,4.752227152409271
2004.02.18.13.52.39,0.1554629642453569,0.933,0.15543962396965216,2.4550896454244606,6.001429372770146,0.10667604448420871,0.471,0.10667058987445774,0.07596495896467381,4.4152368254498064,0.109120043245458,0.72,0.1091055716032351,0.6972987304190568,6.598237854253867,0.06826972335488936,0.354,0.06822113119541688,0.15341483925250454,5.185314698871519
2004.02.18.14.02.39,0.15592530873561505,0.771,0.1559150530892678,2.2415569799395962,4.944675154097643,0.10808725022919852,0.586,0.1080635793687726,0.14602845781852425,5.4215460080387805,0.11131765104238299,0.586,0.11129195902067644,0.41925444097853415,5.264214565369214,0.06809130832588878,0.317,0.06803490568362859,0.19622170684181706,4.655513424456767
2004.02.18.14.12.39,0.15534268396963735,0.974,0.15532462366813768,2.617530006241532,6.270008828934448,0.10701456462096935,0.608,0.10700091391617675,0.21725574278653337,5.681469640636778,0.10825913960767355,0.654,0.10824906028493846,0.5579949037752518,6.041060388712379,0.06959945355781808,0.31,0.06953669761029731,0.13502611063653003,4.454057958119957
2004.02.18.14.22.39,0.15443912888659403,0.859,0.15443740553994606,2.784423139432196,5.5620619346459215,0.10896717897490969,0.476,0.10896150178862131,0.15405885751887594,4.3682878136140575,0.1130998336129689,0.808,0.11307064994829717,0.9590684438836097,7.144130757654347,0.06961460803842646,0.303,0.06955553413048049,0.1792748759691385,4.35253474145466
