Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Power_Index,Wear_Intensity,Thermal_Stress_Index,Failure Probability,Equipment Health Risk Index,Risk Level
297.2,308.1,1770,27.2,140,48144.0,3808.0,8380.32,0.0,0.0,Healthy
297.6,308.6,1744,28.5,42,49704.0,1197.0,8795.1,0.0,0.0,Healthy
298.6,309.6,1593,33.3,95,53046.899999999994,3163.4999999999995,10309.68,0.0,0.0,Healthy
298.5,309.5,1483,44.8,92,66438.4,4121.599999999999,13865.599999999999,0.0,0.0,Healthy
299.1,310.1,1486,40.7,39,60480.200000000004,1587.3000000000002,12621.070000000002,0.0,0.0,Healthy
299.1,310.1,1649,31.6,41,52108.4,1295.6000000000001,9799.160000000002,0.0,0.0,Healthy
298.6,309.5,1566,38.1,89,59664.600000000006,3390.9,11791.95,0.0,0.0,Healthy
298.5,309.6,1502,39.4,84,59178.799999999996,3309.6,12198.24,0.0,0.0,Healthy
298.9,310.0,1520,35.6,48,54112.0,1708.8000000000002,11036.0,0.0,0.0,Healthy
299.0,310.0,1582,31.9,51,50465.799999999996,1626.8999999999999,9889.0,0.0,0.0,Healthy
298.6,309.6,1423,42.7,82,60762.100000000006,3501.4,13219.920000000002,0.0,0.0,Healthy
298.8,309.9,1525,39.7,77,60542.50000000001,3056.9,12303.03,0.0,0.0,Healthy
298.9,310.0,1559,33.4,58,52070.6,1937.1999999999998,10354.0,0.0,0.0,Healthy
298.9,309.9,1592,32.0,60,50944.0,1920.0,9916.8,0.0,0.0,Healthy
298.9,309.9,1501,37.1,70,55687.1,2597.0,11497.289999999999,0.0,0.0,Healthy
298.8,309.8,1563,38.8,65,60644.399999999994,2522.0,12020.24,0.0,0.0,Healthy
298.8,309.7,1450,43.1,63,62495.0,2715.3,13348.07,0.0,0.0,Healthy
298.8,309.9,1495,35.2,60,52624.00000000001,2112.0,10908.48,0.0,0.0,Healthy
297.3,308.2,1653,31.4,9,51904.2,282.59999999999997,9677.48,0.0,0.0,Healthy
298.8,309.8,1485,42.4,74,62964.0,3137.6,13135.52,0.0,0.0,Healthy
298.8,310.0,1530,38.3,53,58598.99999999999,2029.8999999999999,11873.0,0.0,0.0,Healthy
297.3,308.1,1477,52.3,2,77247.09999999999,104.6,16113.630000000001,0.0,0.0,Healthy
298.9,310.1,1577,41.4,80,65287.799999999996,3312.0,12838.140000000001,0.0,0.0,Healthy
298.5,309.6,1724,26.4,100,45513.6,2640.0,8173.4400000000005,0.0,0.0,Healthy
298.6,309.6,1533,40.7,106,62393.100000000006,4314.200000000001,12600.720000000001,0.0,0.0,Healthy
297.3,308.3,1494,38.2,14,57070.8,534.8000000000001,11777.060000000001,0.0,0.0,Healthy
297.3,307.9,1797,24.7,75,44385.9,1852.5,7605.129999999999,0.0,0.0,Healthy
297.6,308.6,1482,38.3,39,56760.6,1493.6999999999998,11819.38,0.0,0.0,Healthy
299.1,310.5,1628,35.9,174,58445.2,6246.599999999999,11146.949999999999,0.0,0.0,Healthy
299.0,310.4,1452,46.2,168,67082.40000000001,7761.6,14340.48,0.0,0.0,Healthy
298.9,310.3,1496,36.3,161,54304.799999999996,5844.299999999999,11263.89,0.0,0.0,Healthy
298.9,310.4,1546,37.7,159,58284.200000000004,5994.3,11702.08,0.0,0.0,Healthy
297.6,308.6,1389,49.0,34,68061.0,1666.0,15121.400000000001,0.0,0.0,Healthy
298.8,310.1,1704,30.7,150,52312.799999999996,4605.0,9520.07,0.0,0.0,Healthy
297.5,308.6,1513,39.7,32,60066.100000000006,1270.4,12251.420000000002,0.0,0.0,Healthy
297.4,308.1,1734,27.7,70,48031.799999999996,1939.0,8534.37,0.0,0.0,Healthy
298.6,309.7,1422,49.7,139,70673.40000000001,6908.3,15392.09,0.0,0.0,Healthy
298.4,309.5,1545,36.6,117,56547.0,4282.2,11327.7,0.0,0.0,Healthy
297.4,308.3,1854,21.8,24,40417.200000000004,523.2,6720.9400000000005,0.0,0.0,Healthy
299.0,310.2,1744,31.5,0,54936.0,0.0,9771.3,0.0,0.0,Healthy
299.0,310.1,1593,35.4,5,56392.2,177.0,10977.54,0.0,0.0,Healthy
299.1,310.2,1695,29.6,8,50172.0,236.8,9181.92,0.0,0.0,Healthy
298.5,309.5,1548,44.5,132,68886.0,5874.0,13772.75,0.0,0.0,Healthy
297.3,308.2,1490,41.0,16,61090.0,656.0,12636.199999999999,0.0,0.0,Healthy
298.5,309.6,1572,33.0,127,51876.0,4191.0,10216.800000000001,0.0,0.0,Healthy
298.4,309.5,1484,41.7,119,61882.8,4962.3,12906.150000000001,0.0,0.0,Healthy
299.1,310.2,1598,33.4,20,53373.2,668.0,10360.679999999998,0.0,0.0,Healthy
297.2,307.9,1469,48.2,144,70805.8,6940.8,14840.78,0.0,0.0,Healthy
299.1,310.5,1471,38.4,146,56486.4,5606.4,11923.199999999999,0.0,0.0,Healthy
298.4,309.1,1467,42.5,139,62347.5,5907.5,13136.750000000002,0.0,0.0,Healthy
298.1,307.8,1413,54.1,113,76443.3,6113.3,16651.98,0.0,0.0,Healthy
297.3,308.2,1553,33.5,2,52025.5,67.0,10324.699999999999,0.0,0.0,Healthy
298.4,308.4,1479,39.2,58,57976.8,2273.6000000000004,12089.28,0.0,0.0,Healthy
300.1,311.4,1446,40.6,147,58707.6,5968.2,12642.84,0.0,0.0,Healthy
300.1,311.4,1438,42.2,139,60683.600000000006,5865.8,13141.08,0.0,0.0,Healthy
300.2,311.5,1432,43.6,127,62435.200000000004,5537.2,13581.4,0.0,0.0,Healthy
298.3,308.3,1597,32.4,69,51742.799999999996,2235.6,9988.92,0.0,0.0,Healthy
298.3,308.2,1472,44.3,71,65209.6,3145.2999999999997,13653.259999999998,0.0,0.0,Healthy
300.2,311.5,1528,36.1,125,55160.8,4512.5,11245.15,0.0,0.0,Healthy
298.3,308.2,1534,33.2,75,50928.8,2490.0,10232.24,0.0,0.0,Healthy
297.4,308.2,1536,34.6,4,53145.600000000006,138.4,10663.72,0.0,0.0,Healthy
298.3,308.1,1528,33.9,82,51799.2,2779.7999999999997,10444.59,0.0,0.0,Healthy
300.3,311.8,1547,39.7,121,61415.9,4803.700000000001,12378.460000000001,0.0,0.0,Healthy
300.5,312.0,1558,36.7,113,57178.600000000006,4147.1,11450.400000000001,0.0,0.0,Healthy
297.4,308.3,1706,30.9,9,52715.399999999994,278.09999999999997,9526.47,0.0,0.0,Healthy
300.5,311.9,1875,22.1,100,41437.5,2210.0,6892.99,0.0,0.0,Healthy
298.3,308.0,1766,26.0,96,45916.0,2496.0,8008.0,0.0,0.0,Healthy
300.6,312.0,1490,39.8,94,59301.99999999999,3741.2,12417.599999999999,0.0,0.0,Healthy
298.3,308.0,1578,37.8,101,59648.399999999994,3817.7999999999997,11642.4,0.0,0.0,Healthy
298.3,307.9,1502,42.0,103,63084.0,4326.0,12931.8,0.0,0.0,Healthy
298.2,307.9,1529,36.6,105,55961.4,3843.0,11269.14,0.0,0.0,Healthy
298.2,307.8,1804,25.1,108,45280.4,2710.8,7725.780000000001,0.0,0.0,Healthy
298.5,308.6,1522,36.9,53,56161.799999999996,1955.6999999999998,11387.34,0.0,0.0,Healthy
300.2,311.6,1513,40.8,157,61730.399999999994,6405.599999999999,12713.28,0.0,0.0,Healthy
300.2,311.6,1511,35.7,160,53942.700000000004,5712.0,11124.12,0.0,0.0,Healthy
300.3,311.8,1548,33.0,16,51084.0,528.0,10289.4,0.0,0.0,Healthy
300.0,311.3,1520,39.2,43,59584.00000000001,1685.6000000000001,12202.960000000001,0.0,0.0,Healthy
300.1,311.4,1629,31.3,41,50987.700000000004,1283.3,9746.82,0.0,0.0,Healthy
300.1,311.3,1650,33.8,38,55769.99999999999,1284.3999999999999,10521.939999999999,0.0,0.0,Healthy
300.2,311.4,1568,41.0,32,64288.0,1312.0,12767.4,0.0,0.0,Healthy
300.2,311.5,1515,36.8,27,55751.99999999999,993.5999999999999,11463.199999999999,0.0,0.0,Healthy
298.7,309.1,1607,32.7,2,52548.9,65.4,10107.570000000002,0.0,0.0,Healthy
300.2,311.6,1827,27.0,22,49329.0,594.0,8413.2,0.0,0.0,Healthy
298.6,309.0,1481,40.8,6,60424.799999999996,244.79999999999998,12607.199999999999,0.0,0.0,Healthy
300.2,311.6,1767,26.4,20,46648.799999999996,528.0,8226.24,0.0,0.0,Healthy
297.4,308.6,1820,24.6,79,44772.0,1943.4,7591.560000000001,0.0,0.0,Healthy
300.2,311.7,1555,37.4,169,58157.0,6320.599999999999,11657.58,0.0,0.0,Healthy
297.2,308.1,1662,31.3,0,52020.6,0.0,9643.53,0.0,0.0,Healthy
298.5,308.8,1553,34.9,18,54199.7,628.1999999999999,10777.12,0.0,0.0,Healthy
298.5,308.8,1557,36.0,21,56052.0,756.0,11116.800000000001,0.0,0.0,Healthy
297.3,308.5,1545,34.3,74,52993.49999999999,2538.2,10581.55,0.0,0.0,Healthy
300.2,311.6,1500,39.0,174,58500.0,6786.0,12152.400000000001,0.0,0.0,Healthy
298.5,308.7,1450,43.9,28,63655.0,1229.2,13551.929999999998,0.0,0.0,Healthy
300.3,311.7,1452,41.5,172,60258.0,7138.0,12935.55,0.0,0.0,Healthy
298.6,308.8,1566,39.1,36,61230.600000000006,1407.6000000000001,12074.080000000002,0.0,0.0,Healthy
298.5,308.7,1615,33.3,41,53779.49999999999,1365.3,10279.71,0.0,0.0,Healthy
298.2,307.8,1411,53.4,110,75347.4,5874.0,16436.52,0.0,0.0,Healthy
300.4,311.9,1868,21.3,92,39788.4,1959.6000000000001,6643.469999999999,0.0,0.0,Healthy
299.7,311.1,1650,32.4,60,53460.0,1944.0,10079.64,0.0,0.0,Healthy
297.4,308.4,1603,34.6,65,55463.8,2249.0,10670.64,0.0,0.0,Healthy
298.6,308.3,1377,52.1,181,71741.7,9430.1,16062.43,0.0,0.0,Healthy
300.7,311.8,1603,34.1,17,54662.3,579.7,10632.380000000001,0.0,0.0,Healthy
300.7,311.8,1564,36.8,11,57555.2,404.79999999999995,11474.24,0.0,0.0,Healthy
300.7,311.9,1485,38.8,9,57617.99999999999,349.2,12101.719999999998,0.0,0.0,Healthy
300.7,312.0,1550,32.4,5,50220.0,162.0,10108.8,0.0,0.0,Healthy
300.6,312.0,1490,42.2,3,62878.00000000001,126.60000000000001,13166.400000000001,0.0,0.0,Healthy
300.6,311.9,1629,35.3,0,57503.7,0.0,11010.069999999998,0.0,0.0,Healthy
297.4,308.3,1444,44.0,18,63536.0,792.0,13565.2,0.0,0.0,Healthy
297.3,308.4,1599,32.9,58,52607.1,1908.1999999999998,10146.359999999999,0.0,0.0,Healthy
297.4,308.3,1483,38.8,23,57540.399999999994,892.4,11962.039999999999,0.0,0.0,Healthy
297.3,308.3,1550,37.0,54,57350.0,1998.0,11407.1,0.0,0.0,Healthy
298.8,308.5,1577,33.2,0,52356.4,0.0,10242.2,0.0,0.0,Healthy
298.8,308.5,1527,36.2,3,55277.4,108.60000000000001,11167.7,0.0,0.0,Healthy
298.9,308.4,1827,26.1,5,47684.700000000004,130.5,8049.24,0.0,0.0,Healthy
298.8,308.4,1484,39.2,8,58172.8,313.6,12089.28,0.0,0.0,Healthy
297.5,308.4,1793,23.9,28,42852.7,669.1999999999999,7370.759999999999,0.0,0.0,Healthy
297.3,308.2,1896,24.4,47,46262.399999999994,1146.8,7520.079999999999,0.0,0.0,Healthy
300.9,312.0,1533,44.0,162,67452.0,7128.0,13728.0,0.0,0.0,Healthy
298.9,308.4,1632,31.8,17,51897.6,540.6,9807.119999999999,0.0,0.0,Healthy
299.0,308.6,1645,33.4,22,54943.0,734.8,10307.24,0.0,0.0,Healthy
297.4,308.3,1723,28.8,33,49622.4,950.4,8879.04,0.0,0.0,Healthy
300.8,311.9,1560,31.8,21,49608.0,667.8000000000001,9918.42,0.0,0.0,Healthy
300.8,311.9,1498,39.3,23,58871.399999999994,903.9,12257.669999999998,0.0,0.0,Healthy
298.6,308.3,1589,34.1,174,54184.9,5933.400000000001,10513.03,0.0,0.0,Healthy
300.3,311.7,1551,36.4,84,56456.399999999994,3057.6,11345.88,0.0,0.0,Healthy
298.1,307.8,1565,35.3,119,55244.49999999999,4200.7,10865.34,0.0,0.0,Healthy
298.1,307.9,1446,42.8,121,61888.799999999996,5178.799999999999,13178.119999999999,0.0,0.0,Healthy
298.2,307.9,1462,38.8,124,56725.6,4811.2,11946.519999999999,0.0,0.0,Healthy
298.2,307.8,1578,34.5,127,54441.0,4381.5,10619.1,0.0,0.0,Healthy
298.1,307.8,1606,33.0,130,52998.0,4290.0,10157.4,0.0,0.0,Healthy
298.1,307.8,1525,35.9,132,54747.5,4738.8,11050.02,0.0,0.0,Healthy
298.2,307.8,1575,35.0,137,55125.0,4795.0,10773.0,0.0,0.0,Healthy
298.2,307.9,1399,54.9,139,76805.09999999999,7631.099999999999,16903.71,0.0,0.0,Healthy
300.5,311.8,1596,34.8,87,55540.799999999996,3027.6,10850.64,0.0,0.0,Healthy
300.2,311.6,1465,41.4,78,60651.0,3229.2,12900.24,0.0,0.0,Healthy
300.7,311.9,1486,35.8,32,53198.799999999996,1145.6,11166.019999999999,0.0,0.0,Healthy
300.2,311.6,1540,37.7,71,58058.00000000001,2676.7000000000003,11747.320000000002,0.0,0.0,Healthy
298.3,307.9,1507,41.2,149,62088.4,6138.8,12685.48,0.0,0.0,Healthy
298.3,307.9,1609,32.4,151,52131.6,4892.4,9975.96,0.0,0.0,Healthy
300.2,311.5,1549,37.2,67,57622.8,2492.4,11587.800000000001,0.0,0.0,Healthy
300.2,311.6,1496,41.1,60,61485.6,2466.0,12806.760000000002,0.0,0.0,Healthy
300.5,311.9,1887,21.7,56,40947.9,1215.2,6768.23,0.0,0.0,Healthy
300.6,311.9,1463,38.2,41,55886.600000000006,1566.2,11914.58,0.0,0.0,Healthy
300.6,311.8,1471,41.4,39,60899.4,1614.6,12908.52,0.0,0.0,Healthy
300.7,311.8,1441,38.1,34,54902.1,1295.4,11879.580000000002,0.0,0.0,Healthy
299.8,311.1,1466,46.1,58,67582.6,2673.8,14341.710000000001,0.0,0.0,Healthy
299.6,311.0,1554,36.3,62,56410.2,2250.6,11289.3,0.0,0.0,Healthy
299.0,310.1,1470,40.3,83,59240.99999999999,3344.8999999999996,12497.03,0.0,0.0,Healthy
299.4,310.9,1473,40.1,7,59067.3,280.7,12467.09,0.0,0.0,Healthy
299.1,310.6,1449,43.2,80,62596.8,3456.0,13417.920000000002,0.0,0.0,Healthy
297.2,308.4,1833,25.2,117,46191.6,2948.4,7771.679999999999,0.0,0.0,Healthy
297.0,307.8,1500,39.9,175,59850.0,6982.5,12281.22,0.0,0.0,Healthy
299.1,310.5,1532,36.6,62,56071.200000000004,2269.2000000000003,11364.300000000001,0.0,0.0,Healthy
298.3,309.1,1632,32.7,0,53366.4,0.0,10107.570000000002,0.0,0.0,Healthy
298.4,309.3,1545,36.9,3,57010.5,110.69999999999999,11413.17,0.0,0.0,Healthy
299.1,310.5,1496,35.2,60,52659.200000000004,2112.0,10929.6,0.0,0.0,Healthy
297.2,308.3,1576,35.3,113,55632.799999999996,3988.8999999999996,10882.99,0.0,0.0,Healthy
298.9,310.3,1551,35.2,50,54595.200000000004,1760.0000000000002,10922.560000000001,0.0,0.0,Healthy
298.4,309.2,1491,51.2,13,76339.2,665.6,15831.04,0.0,0.0,Healthy
298.3,309.2,1486,42.4,16,63006.4,678.4,13110.08,0.0,0.0,Healthy
299.0,310.4,1504,34.3,48,51587.2,1646.3999999999999,10646.719999999998,0.0,0.0,Healthy
297.2,308.4,1863,26.0,110,48438.0,2860.0,8018.4,0.0,0.0,Healthy
299.1,310.6,1577,37.1,44,58506.700000000004,1632.4,11523.260000000002,0.0,0.0,Healthy
298.3,309.1,1484,37.0,28,54908.0,1036.0,11436.7,0.0,0.0,Healthy
299.2,310.5,1548,33.5,35,51858.0,1172.5,10401.75,0.0,0.0,Healthy
297.2,308.3,1805,25.6,103,46208.0,2636.8,7892.4800000000005,0.0,0.0,Healthy
299.3,310.8,1483,43.5,15,64510.5,652.5,13519.800000000001,0.0,0.0,Healthy
298.5,309.2,1568,40.6,39,63660.8,1583.4,12553.52,0.0,0.0,Healthy
299.4,310.9,1751,27.8,10,48677.8,278.0,8643.02,0.0,0.0,Healthy
298.5,309.3,1498,34.6,46,51830.8,1591.6000000000001,10701.78,0.0,0.0,Healthy
299.2,310.6,1534,39.7,83,60899.8,3295.1000000000004,12330.820000000002,0.0,0.0,Healthy
299.2,310.6,1498,41.1,88,61567.8,3616.8,12765.660000000002,0.0,0.0,Healthy
299.1,310.6,1796,26.0,90,46696.0,2340.0,8075.6,0.0,0.0,Healthy
298.4,309.1,1576,38.8,167,61148.799999999996,6479.599999999999,11993.08,0.0,0.0,Healthy
299.1,310.6,1602,39.7,144,63599.4,5716.8,12330.820000000002,0.0,0.0,Healthy
299.0,310.6,1587,34.2,141,54275.4,4822.200000000001,10622.520000000002,0.0,0.0,Healthy
298.2,309.0,1441,44.2,147,63692.200000000004,6497.400000000001,13657.800000000001,0.0,0.0,Healthy
297.2,307.9,1493,38.4,146,57331.2,5606.4,11823.359999999999,0.0,0.0,Healthy
298.1,309.0,1502,40.9,153,61431.799999999996,6257.7,12638.1,0.0,0.0,Healthy
298.2,309.0,1610,31.7,155,51037.0,4913.5,9795.3,0.0,0.0,Healthy
299.0,310.4,1625,37.1,131,60287.5,4860.1,11515.84,0.0,0.0,Healthy
299.1,310.4,1657,31.0,129,51367.0,3999.0,9622.4,0.0,0.0,Healthy
299.0,310.4,1565,36.1,127,56496.5,4584.7,11205.44,0.0,0.0,Healthy
297.2,308.0,1474,43.7,162,64413.8,7079.400000000001,13459.6,0.0,0.0,Healthy
299.1,310.4,1519,45.3,92,68810.7,4167.599999999999,14061.119999999999,0.0,0.0,Healthy
299.0,310.4,1524,39.8,120,60655.2,4776.0,12353.919999999998,0.0,0.0,Healthy
298.9,310.3,1456,44.1,118,64209.6,5203.8,13684.230000000001,0.0,0.0,Healthy
297.2,307.9,1540,37.1,164,57134.0,6084.400000000001,11423.09,0.0,0.0,Healthy
297.1,307.9,1609,38.9,166,62590.1,6457.4,11977.31,0.0,0.0,Healthy
298.6,309.4,1667,35.6,185,59345.200000000004,6586.0,11014.64,0.0,0.0,Healthy
299.0,310.3,1552,39.9,114,61924.799999999996,4548.599999999999,12380.97,0.0,0.0,Healthy
299.0,310.4,1512,38.8,109,58665.6,4229.2,12043.519999999999,0.0,0.0,Healthy
297.1,308.0,1467,42.8,169,62787.6,7233.2,13182.4,0.0,0.0,Healthy
299.0,310.4,1483,41.5,96,61544.5,3984.0,12881.599999999999,0.0,0.0,Healthy
298.5,309.3,1761,27.2,49,47899.2,1332.8,8412.960000000001,0.0,0.0,Healthy
298.6,309.4,1525,37.8,54,57644.99999999999,2041.1999999999998,11695.319999999998,0.0,0.0,Healthy
299.6,310.9,1474,39.7,64,58517.8,2540.8,12342.73,0.0,0.0,Healthy
299.3,310.9,1669,32.4,5,54075.6,162.0,10073.159999999998,0.0,0.0,Healthy
298.8,309.8,1490,38.6,127,57514.0,4902.2,11958.28,0.0,0.0,Healthy
297.4,308.5,1638,32.2,84,52743.600000000006,2704.8,9933.7,0.0,0.0,Healthy
298.8,309.8,1493,38.5,132,57480.5,5082.0,11927.300000000001,0.0,0.0,Healthy
299.6,310.9,1679,31.2,120,52384.799999999996,3744.0,9700.08,0.0,0.0,Healthy
298.7,309.6,1654,34.3,136,56732.2,4664.799999999999,10619.28,0.0,0.0,Healthy
299.6,310.8,1644,30.9,114,50799.6,3522.6,9603.72,0.0,0.0,Healthy
299.6,310.8,1507,42.4,108,63896.799999999996,4579.2,13177.92,0.0,0.0,Healthy
299.5,310.7,1472,40.9,104,60204.799999999996,4253.599999999999,12707.63,0.0,0.0,Healthy
299.5,310.7,1488,39.5,95,58776.0,3752.5,12272.65,0.0,0.0,Healthy
298.8,309.6,1575,34.4,149,54180.0,5125.599999999999,10650.24,0.0,0.0,Healthy
298.8,309.6,1516,40.2,152,60943.200000000004,6110.400000000001,12445.920000000002,0.0,0.0,Healthy
298.8,309.5,1645,32.8,157,53955.99999999999,5149.599999999999,10151.599999999999,0.0,0.0,Healthy
299.5,310.8,1447,41.0,93,59327.0,3813.0,12742.800000000001,0.0,0.0,Healthy
297.4,308.6,1901,22.1,81,42012.100000000006,1790.1000000000001,6820.060000000001,0.0,0.0,Healthy
299.7,310.9,1685,32.1,88,54088.5,2824.8,9979.89,0.0,0.0,Healthy
298.9,309.5,1645,31.1,169,51159.5,5255.900000000001,9625.45,0.0,0.0,Healthy
299.7,311.0,1506,42.7,85,64306.200000000004,3629.5000000000005,13279.7,0.0,0.0,Healthy
298.8,309.3,1618,35.1,173,56791.8,6072.3,10856.43,0.0,0.0,Healthy
299.7,310.9,1477,40.4,83,59670.799999999996,3353.2,12560.359999999999,0.0,0.0,Healthy
299.5,310.8,1571,38.2,74,60012.200000000004,2826.8,11872.560000000001,0.0,0.0,Healthy
299.5,310.8,1600,32.4,67,51840.0,2170.7999999999997,10069.92,0.0,0.0,Healthy
299.6,311.0,1574,35.0,133,55090.0,4655.0,10885.0,0.0,0.0,Healthy
299.7,311.1,1574,36.4,135,57293.6,4914.0,11324.04,0.0,0.0,Healthy
299.6,310.9,1472,40.9,137,60204.799999999996,5603.3,12715.81,0.0,0.0,Healthy
298.9,309.9,1645,31.4,86,51653.0,2700.4,9730.859999999999,0.0,0.0,Healthy
298.7,309.6,1516,38.5,61,58366.0,2348.5,11919.6,0.0,0.0,Healthy
298.6,309.5,1450,44.2,63,64090.00000000001,2784.6000000000004,13679.900000000001,0.0,0.0,Healthy
299.3,310.9,1826,25.1,2,45832.600000000006,50.2,7803.59,0.0,0.0,Healthy
298.5,309.5,1547,33.1,68,51205.700000000004,2250.8,10244.45,0.0,0.0,Healthy
298.6,309.5,1580,33.9,70,53562.0,2373.0,10492.05,0.0,0.0,Healthy
298.7,309.6,1755,26.9,73,47209.5,1963.6999999999998,8328.24,0.0,0.0,Healthy
298.7,309.6,1800,24.8,78,44640.0,1934.4,7678.080000000001,0.0,0.0,Healthy
299.8,311.1,1452,47.3,188,68679.59999999999,8892.4,14715.03,0.0,0.0,Healthy
297.1,307.8,1538,34.3,181,52753.399999999994,6208.299999999999,10557.539999999999,0.0,0.0,Healthy
299.8,311.3,1560,35.4,178,55224.0,6301.2,11020.02,0.0,0.0,Healthy
299.6,311.0,1552,33.2,139,51526.4,4614.8,10325.2,0.0,0.0,Healthy
299.0,309.9,1630,34.0,92,55420.0,3128.0,10536.599999999999,0.0,0.0,Healthy
299.8,311.2,1564,40.0,172,62560.0,6880.0,12448.0,0.0,0.0,Healthy
298.9,309.9,1526,35.4,96,54020.4,3398.3999999999996,10970.46,0.0,0.0,Healthy
299.9,311.3,1445,41.2,169,59534.00000000001,6962.8,12825.560000000001,0.0,0.0,Healthy
299.9,311.4,1497,37.0,162,55389.0,5994.0,11521.8,0.0,0.0,Healthy
297.3,308.4,1686,34.5,97,58167.0,3346.5,10639.8,0.0,0.0,Healthy
297.3,308.4,1864,23.1,90,43058.4,2079.0,7124.04,0.0,0.0,Healthy
299.7,311.1,1603,31.4,141,50334.2,4427.4,9768.54,0.0,0.0,Healthy
298.9,309.9,1449,44.1,112,63900.9,4939.2,13666.59,0.0,0.0,Healthy
299.0,310.1,1505,41.3,85,62156.49999999999,3510.4999999999995,12807.13,0.0,0.0,Healthy
298.4,309.4,1461,46.3,121,67644.3,5602.299999999999,14325.219999999998,0.0,0.0,Healthy
298.9,310.1,1513,41.5,80,62789.5,3320.0,12869.150000000001,0.0,0.0,Healthy
298.0,308.6,1532,42.6,54,65263.200000000004,2300.4,13146.36,0.0,0.0,Healthy
297.3,308.7,1531,36.7,116,56187.700000000004,4257.200000000001,11329.29,0.0,0.0,Healthy
297.3,308.7,1556,36.7,114,57105.200000000004,4183.8,11329.29,0.0,0.0,Healthy
298.4,308.9,1577,37.1,0,58506.700000000004,0.0,11460.189999999999,0.0,0.0,Healthy
297.3,308.7,1491,40.2,112,59938.200000000004,4502.400000000001,12409.74,0.0,0.0,Healthy
298.3,308.9,1706,31.8,8,54250.8,254.4,9823.019999999999,0.0,0.0,Healthy
297.9,309.1,1543,36.6,20,56473.8,732.0,11313.060000000001,0.0,0.0,Healthy
298.2,308.8,1616,33.7,16,54459.200000000004,539.2,10406.560000000001,0.0,0.0,Healthy
297.3,308.7,1447,44.5,105,64391.5,4672.5,13737.15,0.0,0.0,Healthy
298.2,308.8,1626,40.4,20,65690.4,808.0,12475.52,0.0,0.0,Healthy
298.2,308.7,1426,42.6,23,60747.6,979.8000000000001,13150.62,0.0,0.0,Healthy
297.2,308.6,1864,23.6,103,43990.4,2430.8,7282.960000000001,0.0,0.0,Healthy
297.2,308.6,1486,46.6,98,69247.6,4566.8,14380.760000000002,0.0,0.0,Healthy
297.3,308.7,1569,33.9,93,53189.1,3152.7,10464.929999999998,0.0,0.0,Healthy
297.2,308.7,1501,38.5,86,57788.5,3311.0,11884.949999999999,0.0,0.0,Healthy
298.2,308.7,1780,27.9,35,49662.0,976.5,8612.73,0.0,0.0,Healthy
297.2,308.6,1562,33.0,84,51546.0,2772.0,10183.800000000001,0.0,0.0,Healthy
298.2,308.8,1607,31.9,39,51263.299999999996,1244.1,9850.72,0.0,0.0,Healthy
298.3,308.9,1708,28.0,42,47824.0,1176.0,8649.199999999999,0.0,0.0,Healthy
297.1,308.5,1515,42.1,81,63781.5,3410.1,12987.85,0.0,0.0,Healthy
297.2,308.6,1513,39.0,78,59007.0,3042.0,12035.400000000001,0.0,0.0,Healthy
297.2,308.6,1578,34.4,76,54283.2,2614.4,10615.84,0.0,0.0,Healthy
297.4,308.8,1573,33.9,123,53324.7,4169.7,10468.32,0.0,0.0,Healthy
297.4,308.8,1538,41.2,126,63365.600000000006,5191.200000000001,12722.560000000001,0.0,0.0,Healthy
297.4,308.8,1467,39.0,128,57213.0,4992.0,12043.2,0.0,0.0,Healthy
297.9,309.1,1595,32.0,32,51040.0,1024.0,9891.2,0.0,0.0,Healthy
298.5,309.4,1565,33.7,150,52740.50000000001,5055.0,10426.78,0.0,0.0,Healthy
298.5,309.5,1569,41.0,153,64329.0,6273.0,12689.5,0.0,0.0,Healthy
297.4,308.8,1620,33.4,186,54108.0,6212.4,10313.92,0.0,0.0,Healthy
298.5,309.5,1480,38.1,160,56388.0,6096.0,11791.95,0.0,0.0,Healthy
297.5,308.8,1603,36.7,184,58830.100000000006,6752.8,11332.960000000001,0.0,0.0,Healthy
297.5,308.8,1417,49.8,177,70566.59999999999,8814.6,15378.24,0.0,0.0,Healthy
297.9,309.0,1970,21.6,37,42552.0,799.2,6674.400000000001,0.0,0.0,Healthy
297.7,308.8,1616,34.2,114,55267.200000000004,3898.8,10560.960000000001,0.0,0.0,Healthy
297.5,308.8,1587,34.9,166,55386.299999999996,5793.4,10777.12,0.0,0.0,Healthy
297.9,309.0,1502,40.2,30,60380.4,1206.0,12421.800000000001,0.0,0.0,Healthy
297.4,308.7,1798,23.0,135,41354.0,3105.0,7100.099999999999,0.0,0.0,Healthy
298.6,309.3,1510,40.8,177,61607.99999999999,7221.599999999999,12619.439999999999,0.0,0.0,Healthy
297.6,308.8,1475,43.0,119,63425.0,5117.0,13278.4,0.0,0.0,Healthy
297.4,308.6,1657,33.1,156,54846.700000000004,5163.6,10214.660000000002,0.0,0.0,Healthy
297.4,308.5,1472,42.0,150,61824.0,6300.0,12957.0,0.0,0.0,Healthy
297.3,308.5,1764,30.8,148,54331.200000000004,4558.400000000001,9501.800000000001,0.0,0.0,Healthy
297.5,308.7,1546,38.0,123,58748.0,4674.0,11730.6,0.0,0.0,Healthy
